,pos_x,pos_y,v_x,v_y,agent_id,frame_id,timestamp,measurement
1904,24.840269991164742,96.53551220980832,-0.0949292580747648,-0.89415601949859,19,704,704.0,"(24.840269991164742, 96.53551220980832, -0.0949292580747648, -0.89415601949859)"
1905,24.86892811982319,95.98829137943264,-0.08244579606014796,-0.8681260490421039,19,705,705.0,"(24.86892811982319, 95.98829137943264, -0.08244579606014796, -0.8681260490421039)"
1906,24.882319498710956,94.62543989140276,-0.07995308841694784,-0.865758151375666,19,706,706.0,"(24.882319498710956, 94.62543989140276, -0.07995308841694784, -0.865758151375666)"
1907,24.707095872391807,94.06698775611095,-0.09606466260146977,-0.8975721522028337,19,707,707.0,"(24.707095872391807, 94.06698775611095, -0.09606466260146977, -0.8975721522028337)"
1908,25.0430971854921,93.0517432944514,-0.07840400984230345,-0.8967737992158612,19,708,708.0,"(25.0430971854921, 93.0517432944514, -0.07840400984230345, -0.8967737992158612)"
1909,24.83397997921309,91.8474492171685,-0.0832297981358121,-0.8888467498795842,19,709,709.0,"(24.83397997921309, 91.8474492171685, -0.0832297981358121, -0.8888467498795842)"
1910,24.46132789074845,90.83417105264635,-0.0818478699009916,-0.8824373824863602,19,710,710.0,"(24.46132789074845, 90.83417105264635, -0.0818478699009916, -0.8824373824863602)"
1911,23.944035691666276,90.07171593195174,-0.0801893490187504,-0.8911728284833327,19,711,711.0,"(23.944035691666276, 90.07171593195174, -0.0801893490187504, -0.8911728284833327)"
1912,23.526712309040267,88.7310934588453,-0.08137298186309438,-0.8891526534733246,19,712,712.0,"(23.526712309040267, 88.7310934588453, -0.08137298186309438, -0.8891526534733246)"
1913,23.475041398219595,88.10149892897338,-0.0832579178564244,-0.905487932985525,19,713,713.0,"(23.475041398219595, 88.10149892897338, -0.0832579178564244, -0.905487932985525)"
1914,23.291640668300612,87.12695469145291,-0.0812745770279653,-0.9033866599890644,19,714,714.0,"(23.291640668300612, 87.12695469145291, -0.0812745770279653, -0.9033866599890644)"
1915,23.107420257491945,86.24791559006877,-0.0796060510250727,-0.8936001854744265,19,715,715.0,"(23.107420257491945, 86.24791559006877, -0.0796060510250727, -0.8936001854744265)"
1916,22.949700973917977,85.5555438489493,-0.06459720784099494,-0.8972557959632126,19,716,716.0,"(22.949700973917977, 85.5555438489493, -0.06459720784099494, -0.8972557959632126)"
1917,23.397650227069132,85.18335262447256,-0.04692282280922978,-0.8890689968850605,19,717,717.0,"(23.397650227069132, 85.18335262447256, -0.04692282280922978, -0.8890689968850605)"
1918,23.565340605440444,84.33741884047447,-0.06245450413839772,-0.8945827573180557,19,718,718.0,"(23.565340605440444, 84.33741884047447, -0.06245450413839772, -0.8945827573180557)"
1919,23.700571118614672,83.77194809145101,-0.05343876388728505,-0.8857006511152762,19,719,719.0,"(23.700571118614672, 83.77194809145101, -0.05343876388728505, -0.8857006511152762)"
1920,23.465826923018223,82.60890037562953,-0.0611695944886274,-0.8923097356528925,19,720,720.0,"(23.465826923018223, 82.60890037562953, -0.0611695944886274, -0.8923097356528925)"
1921,23.805300200421993,81.57819913868927,-0.06436556747966354,-0.9015694763171285,19,721,721.0,"(23.805300200421993, 81.57819913868927, -0.06436556747966354, -0.9015694763171285)"
1922,23.781343472841563,80.74961019375503,-0.06454813213085593,-0.8981354867985544,19,722,722.0,"(23.781343472841563, 80.74961019375503, -0.06454813213085593, -0.8981354867985544)"
1923,23.63101613361699,80.21298542918893,-0.07451780048649237,-0.9055782772445212,19,723,723.0,"(23.63101613361699, 80.21298542918893, -0.07451780048649237, -0.9055782772445212)"
1924,23.47159913432649,79.3185716435899,-0.061290193844677536,-0.9045713822404202,19,724,724.0,"(23.47159913432649, 79.3185716435899, -0.061290193844677536, -0.9045713822404202)"
1925,23.227899836040574,78.15762386510379,-0.08284193240716523,-0.9070540419221895,19,725,725.0,"(23.227899836040574, 78.15762386510379, -0.08284193240716523, -0.9070540419221895)"
1926,23.26003498493264,77.04775898129259,-0.08631105188757401,-0.9068154329471969,19,726,726.0,"(23.26003498493264, 77.04775898129259, -0.08631105188757401, -0.9068154329471969)"
1927,23.71577475573382,76.00805234359183,-0.08620470063717993,-0.9043118035475077,19,727,727.0,"(23.71577475573382, 76.00805234359183, -0.08620470063717993, -0.9043118035475077)"
1928,23.555806374284863,74.91662254013387,-0.086594406761826,-0.881940733610961,19,728,728.0,"(23.555806374284863, 74.91662254013387, -0.086594406761826, -0.881940733610961)"
1929,23.16056603467684,74.28118811216264,-0.08625432256767812,-0.8765694190036137,19,729,729.0,"(23.16056603467684, 74.28118811216264, -0.08625432256767812, -0.8765694190036137)"
1930,23.259314231158655,73.65407019524505,-0.08557895990585526,-0.8861043887113802,19,730,730.0,"(23.259314231158655, 73.65407019524505, -0.08557895990585526, -0.8861043887113802)"
1931,23.782082828062304,72.55063693134366,-0.10186035570396174,-0.8928812620821095,19,731,731.0,"(23.782082828062304, 72.55063693134366, -0.10186035570396174, -0.8928812620821095)"
1932,23.3271290083936,71.46226935670784,-0.10287883988744075,-0.8797369662749344,19,732,732.0,"(23.3271290083936, 71.46226935670784, -0.10287883988744075, -0.8797369662749344)"
1933,23.334517548328527,71.20504731216786,-0.09412762733091641,-0.8774647196558475,19,733,733.0,"(23.334517548328527, 71.20504731216786, -0.09412762733091641, -0.8774647196558475)"
1934,24.816096936258177,69.79545329039735,1.747581086275078,-1.5158441149693573,19,734,734.0,"(24.816096936258177, 69.79545329039735, 1.747581086275078, -1.5158441149693573)"
1935,26.319696792164457,68.48316148706375,1.7504640396232038,-1.5175115390823137,19,735,735.0,"(26.319696792164457, 68.48316148706375, 1.7504640396232038, -1.5175115390823137)"
1936,27.9622932304627,66.88440169991807,1.7541549002177592,-1.5194963693741506,19,736,736.0,"(27.9622932304627, 66.88440169991807, 1.7541549002177592, -1.5194963693741506)"
1937,29.40758604036095,65.05228041432126,1.746713585556672,-1.540656608193274,19,737,737.0,"(29.40758604036095, 65.05228041432126, 1.746713585556672, -1.540656608193274)"
1938,31.01502153913432,64.14944096697789,1.7429693465549163,-1.529879193620907,19,738,738.0,"(31.01502153913432, 64.14944096697789, 1.7429693465549163, -1.529879193620907)"
1939,32.336717950245834,62.86386468943006,1.765468097111802,-1.5275413620216753,19,739,739.0,"(32.336717950245834, 62.86386468943006, 1.765468097111802, -1.5275413620216753)"
1940,33.87068885437955,61.394539098924284,1.7569557864836747,-1.5150594201090608,19,740,740.0,"(33.87068885437955, 61.394539098924284, 1.7569557864836747, -1.5150594201090608)"
1941,35.534065681170425,60.41733293370088,1.756157814870747,-1.509405102791625,19,741,741.0,"(35.534065681170425, 60.41733293370088, 1.756157814870747, -1.509405102791625)"
1942,37.26787611267457,58.94820911860679,1.7533864679503455,-1.5251809351361338,19,742,742.0,"(37.26787611267457, 58.94820911860679, 1.7533864679503455, -1.5251809351361338)"
1943,38.46518214177812,57.560306012683725,1.7516230665933956,-1.529530643819432,19,743,743.0,"(38.46518214177812, 57.560306012683725, 1.7516230665933956, -1.529530643819432)"
1944,40.311261254548654,56.399422154094104,1.7333149430935009,-1.5336661209797813,19,744,744.0,"(40.311261254548654, 56.399422154094104, 1.7333149430935009, -1.5336661209797813)"
1945,42.02387256910233,54.899958313560354,1.7239334957920267,-1.5141973515911271,19,745,745.0,"(42.02387256910233, 54.899958313560354, 1.7239334957920267, -1.5141973515911271)"
1946,43.99227368335277,53.53468974743377,1.7523136070871803,-1.5244161559061726,19,746,746.0,"(43.99227368335277, 53.53468974743377, 1.7523136070871803, -1.5244161559061726)"
1947,45.36944638039563,51.89915024386276,1.752140148357811,-1.5283021940829835,19,747,747.0,"(45.36944638039563, 51.89915024386276, 1.752140148357811, -1.5283021940829835)"
1948,47.12376854122439,49.783359443011975,1.7510264129267508,-1.540573545544542,19,748,748.0,"(47.12376854122439, 49.783359443011975, 1.7510264129267508, -1.540573545544542)"
1949,48.59886960612816,47.58630603311381,1.7500026328559612,-1.552720410010761,19,749,749.0,"(48.59886960612816, 47.58630603311381, 1.7500026328559612, -1.552720410010761)"
1950,50.74706198643314,45.846639662183264,1.7496361006071441,-1.562190316129193,19,750,750.0,"(50.74706198643314, 45.846639662183264, 1.7496361006071441, -1.562190316129193)"
1951,52.157018209439755,44.390902868060536,1.7399377822465152,-1.552787729156235,19,751,751.0,"(52.157018209439755, 44.390902868060536, 1.7399377822465152, -1.552787729156235)"
1952,53.36603457199772,43.56174187312912,1.7285262386302565,-1.5564054633460775,19,752,752.0,"(53.36603457199772, 43.56174187312912, 1.7285262386302565, -1.5564054633460775)"
1953,54.88187799891895,42.08929853448539,1.7437888047692431,-1.5499408445156326,19,753,753.0,"(54.88187799891895, 42.08929853448539, 1.7437888047692431, -1.5499408445156326)"
1954,56.51389274150243,40.44027666463576,1.7400664042466618,-1.5604148176442463,19,754,754.0,"(56.51389274150243, 40.44027666463576, 1.7400664042466618, -1.5604148176442463)"
1955,58.006412607048325,38.76267599894044,1.7430393812471356,-1.5261755347713672,19,755,755.0,"(58.006412607048325, 38.76267599894044, 1.7430393812471356, -1.5261755347713672)"
1956,59.3932097789871,37.39998753818193,1.7378976568172593,-1.5436034224410469,19,756,756.0,"(59.3932097789871, 37.39998753818193, 1.7378976568172593, -1.5436034224410469)"
1957,61.419624339153856,35.3083106718959,1.7485197156699357,-1.544012298095672,19,757,757.0,"(61.419624339153856, 35.3083106718959, 1.7485197156699357, -1.544012298095672)"
1958,63.23009679613356,33.27117337643832,1.7512949377375628,-1.5342889434688713,19,758,758.0,"(63.23009679613356, 33.27117337643832, 1.7512949377375628, -1.5342889434688713)"
1959,64.91739093271205,31.366546905829324,1.7446688358070992,-1.5490396526899906,19,759,759.0,"(64.91739093271205, 31.366546905829324, 1.7446688358070992, -1.5490396526899906)"
1960,66.19730465635399,30.107207245023616,1.7431711804034173,-1.5383718502577868,19,760,760.0,"(66.19730465635399, 30.107207245023616, 1.7431711804034173, -1.5383718502577868)"
1961,67.5195910237718,28.82274043855706,1.736017482171706,-1.5271741542896862,19,761,761.0,"(67.5195910237718, 28.82274043855706, 1.736017482171706, -1.5271741542896862)"
1962,69.3694781699376,27.383341818565913,1.7328190175223346,-1.5461694530128776,19,762,762.0,"(69.3694781699376, 27.383341818565913, 1.7328190175223346, -1.5461694530128776)"
1963,71.41808059185712,25.669054238880605,1.7327974369583206,-1.5596719507545904,19,763,763.0,"(71.41808059185712, 25.669054238880605, 1.7327974369583206, -1.5596719507545904)"
1964,73.0879316844694,24.552964339304868,1.7340029985227081,-1.55312645135254,19,764,764.0,"(73.0879316844694, 24.552964339304868, 1.7340029985227081, -1.55312645135254)"
1965,74.73434781208026,23.45946865709657,1.7329933429664244,-1.5612267365420622,19,765,765.0,"(74.73434781208026, 23.45946865709657, 1.7329933429664244, -1.5612267365420622)"
